seed,input,predicted_label,predicted_explanation
7009,A young boy is dumping a bag of Lego's onto a glass table. A boy is playing with some crayons.,contradiction,Lego's are not a game.
7009,Black greyhound dog racing down a track. The dog is asleep in the park.,contradiction,the dog is racing down a track.
7009,A man selling donuts to a customer during a world exhibition event held in the city of Angeles A woman drinks her coffee in a small cafe.,contradiction,a man selling donuts is not a woman drinking coffee.
7009,A blond man stands next to a cement mixer with mountains in the background. A construction worker takes a nap on a sofa.,contradiction,a construction worker is not a construction worker.
7009,Two workers wearing orange vests are working on treads. Two men are wearing purple dresses.,contradiction,two women are wearing orange vests and two men are wearing purple dresses.
7009,"Two men dressed in identical white jackets with green numbers and logo are studying something on a cellphone with great interest, while other men, identically dressed and standing in a group with these two, are interested in something to their right. Three men in short sleeved shirts are cheering for a bike race.",contradiction,three men are studying something and three men are cheering for a bike race.
7009,2 woman walking down the street next to graffiti The 2 woman are running.,contradiction,the 2 woman are walking down the street next to graffiti.
7009,Here is a little girl drinking her soda at what looks like an aquarium while the dolphin swims in the background. The girl is in surgery,contradiction,the girl is not in a fish tank.
7009,Two girls smile for the camera. Three men are smoking cigars.,contradiction,three men are smoking cigars.
7009,"A woman, wearing a white shirt and green shorts, sitting on a rock in a beautiful body of water. The woman is going iceskating.",contradiction,the woman is not going iceskating.
7009,Several children playing outside A boy is playing with his Gamecube on the couch.,contradiction,a boy is playing outside and a girl is playing inside.
7009,"Two men, both have glasses, are wearing striped shirts are in the kitchen preparing a meal and washing up. Two men are talking as their wives make dinner in the kitchen.",contradiction,two men are not talking as their wives are making dinner in the kitchen.
7009,A boy is standing at the edge of a wave with the sun setting or rising in the background. A boy is school.,contradiction,a boy is not a wave.
7009,Gymnast does a flip on blue flooring. An obese person sits on the couch,contradiction,gymnast does not do a flip on blue flooring.
7009,Two little girls ride an inflatable dinghy down a purple water slide. Barney Fife with his one bullet.,contradiction,the girls are not girls.
7009,A group of 5 girls in school uniforms are standing together and waiting to cross the street while one girl takes a picture. The girls are wearing hockey jerseys.,contradiction,the girls are not wearing hockey jerseys.
7009,Two men inside a tent are examining the floor. a woman playing cards,contradiction,a tent is a tent and a tent is a tent.
7009,A child in green winter clothes is holding his or her hand up while two other children look at him or her. A child plays with a dog in a field.,contradiction,a child is not a dog.
7009,Several runners compete in a road race. Several runners compete in a bike race.,contradiction,a bike race is a bike race.
7009,A Seattle firefighter standing in front of his truck. The man is standing in front of the ambulance.,contradiction,the man is not standing in front of the ambulance.
7009,A motorcycle rider is making a sharp turn. The motorcycle ride is on a straight road.,contradiction,the motorcycle rider is not on a straight road.
7009,A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design. A man completes a crossword puzzle.,contradiction,a man sits to the rear of a picture.
7009,Seated street musician in black derby plays wind instrument with no one listening or watching. The man is singing on the guitar.,contradiction,the man is not singing on the guitar.
7009,A man uses stereo equipment. The man is hammering a,contradiction,the man is not hammering a hammer.
7009,An old man wearing a hat is working on a project. An old man is jogging along the street.,contradiction,a project is not a project.
7009,a man doing tricks on a motorcycle A man drives a speedboat.,contradiction,a man does not drive a speedboat.
7009,Four speed skaters representing different countries are racing across ice in front of camera people. Jake is talking on the phone.,contradiction,the four speed skaters are racing across ice in front of camera people.
7009,"A young boy riding on the shoulders of a man outdoors. A single woman is inside cooking dinner for her only child, her daughter.",contradiction,a man riding on a man's shoulders is not a man.
7009,A girl is jumping off of a swing and landing on her feet. A boy is barely swinging on the swing.,contradiction,a girl is jumping off of a swing and landing on her feet.
7009,A male soccer player has his foot extended as if he has just kicked the soccer ball while the ball flies through the air. The man is laying on the couch.,contradiction,the soccer ball is not a football.
7009,"A young man with a plain shirt looking down, with a band and dancing people behind him. A young man sleeping in a hammock.",contradiction,a young man sleeping in a hammock is not a young man sleeping in a hammock.
7009,A person is riding a colorful dirt bike on dirt hills. A boy plays with his remote control car in his living room.,contradiction,a person riding a dirt bike is not a person playing with his remote control car.
7009,A nurse examines equipment in the operating room. A nurse is cooking dinner.,contradiction,a nurse is not a cook.
7009,A couple bows their head as a man in a decorative robe reads from a scroll in Asia with a black late model station wagon in the background. A white late model station wagon is in the background.,contradiction,a black late model station wagon is in the background.
7009,Several children in full riding gear are on horseback in a grassy field carrying polo equipment. The children are swinging on swings at the playground.,contradiction,the children are riding horses and not swinging on swings.
7009,A girl holds onto a rope above the water. A girl is swimming.,contradiction,a girl is swimming.
7009,Three dogs drinking water at a public spigot. Three dogs run through the arctic.,contradiction,dogs drink water at a public spigot.
7009,a climber in a red shirt is scaling a rock face whilst being watched by another man in a white shirt. The climber is wearing a pink shirt.,contradiction,the climber is not climbing a rock face.
7009,"The person is standing in the doorway beneath the tree. In a wide open, treeless field, an elephant is being chased by a mouse.",contradiction,the elephant is not being chased by a mouse.
7009,"The strangely dressed guys, one wearing an orange wig, sunglasses with peace signs, and a karate costume with an orannge belt, another wearing a curly blue wig, heart shaped sunglasses, and a karate outfit painted with leaves, and the third wearing pink underwear, a black afro, and giant sunglasses. The people are naked.",contradiction,the people are not naked.
7009,A man is sitting with his brown and white dog. A man is standing with his dog,contradiction,a man is sitting with his dog.
7009,A barefooted adolescent boy in a yellow shirt reaching the top of a small skateboarding ramp. the boy is flying a helicopter,contradiction,the boy is not a helicopter.
7009,Three children dressed in winter clothes are walking through the woods while pushing cargo along. Three childre are dressed in summer clothes.,contradiction,three children are walking through the woods while pushing cargo along.
7009,A man in a white shirt is standing in a T-shirt booth. A man in a black shirt getting a tattoo.,contradiction,a man in a white shirt is not a tattoo.
7009,Three women wearing belly dancing costumes are pictured in color while the background of the shot is in black and white. three women in snowsuits eat a racoon,contradiction,belly dancing costumes are not a racoon.
7009,Five people in cowboy hats are on horses at a rodeo show. The horses are running off without riders.,contradiction,horses are not horses.
7009,Several men dressed in Renaissance outfits. Nobody has an outfit,contradiction,Renaissance outfits are not a premise.
7009,A child slides into a wading pool full of water while an adult tosses a bucket of water on them. A father is trying to teach his toddler how to ride a bike.,contradiction,a father is trying to teach his toddler how to ride a bike.
7009,A man doing maintenance on the railroad tracks There is a woman doing work on the railroad tracks.,contradiction,a man is doing maintenance on the railroad tracks and a woman is doing work on the railroad tracks.
7009,A group of girls in matching brown dresses and sandals dance in unison. The girls and boys dance.,contradiction,girls and boys dance in unison.
7009,"3 people sitting in a boat, rowing in a large body of water surrounded by greenery. the people standing in a train",contradiction,the people sitting in a boat row in a large body of water surrounded by greenery.
7009,A man with a tattoo on his left arm flips his food into the air with his frying pan. a kid cooking lunch,contradiction,a man with a tattoo is not a kid cooking lunch.
7009,"A man in a blue shirt, khaki shorts, ball cap and white socks and loafers walking behind a group of people walking down a stone walkway with a water bottle in his left hand. A man in a blue shirt, khaki shorts, ball cap and blue socks and loafers walking behind a group of people walking down a stone walkway with a water bottle in his left hand.",contradiction,a water bottle is a water bottle and not a water bottle.
7009,A man is holding a both a sleeping toddler and a sleeping baby on his lap. A toddler and baby play together while their father looks on.,contradiction,toddler and baby are sleeping together.
7009,A lady with bright orange hair walking in a crowd. The woman is asleep.,contradiction,the woman is not asleep.
7009,"Two children, standing among grass, are putting their arms out and are smiling. Two dogs playing catch.",contradiction,dogs are dogs.
7009,Tall man being stopped by an officer. The man is short.,contradiction,tall man is tall.
7009,Two men kayaking on the ocean near the shore while they fish. Two women are on surfboards far from shore.,contradiction,two men are kayaking while they fish.
7009,A man in a blue shirt climbs a rock while people behind him in red shirts watch. A man watches others climbing a rock.,contradiction,people behind him are watching.
7009,Four people are bandaging a head wound. Five people are bandaging a leg wound.,contradiction,four people are bandaging a head wound.
7009,Two tanned men wearing shorts are pulling a fishing net along a beach shore. The men are standing on a mountain top.,contradiction,the men are not standing on a mountain top.
7009,A woman nibbles at a food item in her hands. a man nibbles food from the table,contradiction,a woman is not a man.
7009,A basset hound is tied to a doorway in an alley in front of a man and woman. The dog is on the moon.,contradiction,the dog is tied to a doorway in an alley.
7009,A lady in a business suit sits at a desk and types on her keyboard. the men are talking,contradiction,the men are talking and the lady is typing.
7009,Six women that are showing their nationality by holding a flag. The women are holding an empty flag pole,contradiction,the flag is not a pole.
7009,A man is sitting outside wearing blue pants. The person is inside.,contradiction,the person is outside.
7009,"A brunette baby wearing a red and gray striped shirt, jeans, and a bib with fruit characters on it is sitting on a decorative blanket. The child is secretly a 50 year old man",contradiction,the baby is a baby and the baby is a baby.
7009,A man standing in front of a class of Asian students holding a picture of Santa Claus. Nobody is standing.,contradiction,nobody is standing.
7009,Two women wearing white bathrobes relax on a couch with their feet kicked up on a coffee table. two women jump for joy,contradiction,two women relax is not a sign of joy.
7009,A lady with a purse on his shoulder reaching upward and putting a crown in a statue's hand. There is a lady in her bikini swimming.,contradiction,there is a woman swimming swimming and a woman with a purse on his shoulder.
7009,"A person, surrounded by trash bags and wearing a conical shaped hat, is eating while sitting on purple and yellow colored steps. A person is standing.",contradiction,a person is sitting on steps and not sitting on purple and yellow colored steps.
7009,A girl in a child's swimming pool. A girl playing in the sand.,contradiction,swimming pool is not a child's swimming pool.
7009,Two dogs run together across a grassy lawn. The dogs are swimming.,contradiction,the dogs are running together and not swimming.
7009,Young children and parents splashing around a public fountain. There are families eating lunch,contradiction,there are children and parents splashing around a public fountain.
7009,Two men are on a boat trying to fish for food during a sunset. Nobody is trying to fish.,contradiction,nobody is trying to fish for food during a sunset.
7009,Two bikers a riding along a street in a marathon as the passersby clap for them. A biker forgets to sign up for the race.,contradiction,a biker is not a biker and a biker is not a biker.
7009,A young man wearing a black shirt and black pants is standing in front of pictures that are black and white and some are colored. None of the pictures are in color.,contradiction,some pictures are in color and some are not.
7009,A black woman balancing a large platter on her head that has many bagged items on it. A woman lugging things over her back,contradiction,a woman balancing a large platter on her head is a woman lugging things over her back.
7009,"Three people, a woman and two men ride scooters amongst the pedestrians of a busy city street. The three people are walking.",contradiction,the three people are walking and the two men are riding scooters.
7009,A person in a green coat looks upwards while leaning against a fixture in front of a tree. A person is looking at the worms on the ground.,contradiction,a person is not looking at the worms on the ground.
7009,Scientists sit in a laboratory in sterile clothing while looking at microscopes. A group of children are sitting in a science class,contradiction,scientists are not children.
7009,A guy pointing at a giant Blackberry. A woman tearing down a giant display.,contradiction,a guy is pointing at a giant Blackberry.
7009,A young girl plays with a neon-colored Slinky in a crowd of people on a street lined with flags. The Slinky is black.,contradiction,the Slinky is neon-colored and the girl is playing with a neon-colored Slinky.
7009,A group of people wearing hats and using walking sticks are walking through a wooded area on a trail. A group of people riding on donkeys.,contradiction,walking sticks are not a horse.
7009,A man in a blue jacket riding a bike A man is walking his dog.,contradiction,a man is not walking his dog.
7009,Little girl eating cake outside. A little girl is playing in the basement.,contradiction,a little girl eating cake outside is not a girl playing in the basement.
7009,A dog is running through an obstacle course in front of a group of people. A dog is asleep,contradiction,a dog is running through an obstacle course in front of a group of people.
7009,Two dogs playing on snow covered ground The dogs are playing in grass.,contradiction,the dogs are not playing in grass.
7056,"A man wearing black pants, a black shirt, and an orange hat is using a nail gun to attach tar paper to a roof. The man is using his nail gun to attach paper tar to his roof.",entailment,the man is using his nail gun to attach tar paper to his roof.
7056,"Outdoors in front of a crowd, a man plays an instrument by blowing into pipes he holds up to his face. A person playing an instrument outside.",entailment,a man plays an instrument by blowing into pipes he holds his face.
7056,Two oriental lizards are fighting for dominance in a small pond Two lizards are fighting for dominance in a small pond,entailment,two oriental lizards are fighting for dominance in a small pond
7056,People riding on a tour bus in a parade wave to the bystanders. The people are waving.,entailment,the people are waving
7056,Excavation of the ruins of a ancient temple. A ancient temple is evacuated.,entailment,a temple is evacuated.
7056,A group of young men are raking lives in front of a home. Men are doing yard work,entailment,men are doing yard work.
7056,A man wearing a black t-shirt is preparing a meal following directions from a recipe book. There is a t-shirt.,entailment,a man is preparing a meal following directions from a recipe book.
7056,a big tan dog drinks water from an outdoor water spout. A dog is outside and thirsty.,entailment,a dog is outside and thirsty.
7056,Man in brown and red checkered button up shirt and blue jeans makes a male and female laugh. A person in casual clothing is causing two others to be merry.,entailment,a man in casual clothing is causing two others to be merry.
7056,A young man and a young women in white lab coats are reading a biology textbook together and looking at a microscope in a laboratory. Two people are referencing a textbook in a laboratory.,entailment,two people are reading a textbook together.
7056,A man in a restaurant having lunch. the man is eating.,entailment,the man is eating.
7056,A man with a cap and brown shirt is standing on a grassy incline by a pile of hay or grass on some kind of wooden sled attached to a horse with chains. A man is outside next to a sled filled with hay pulled by a horse.,entailment,man is outside
7056,Children are playing a game outside. Children are playing a game,entailment,children are playing a game outside.
7056,"A man in a blue shirt, jumping down a hill in a park. a man is wearing blue",entailment,"a man is wearing blue shirt, jumping down a hill in a park."
7056,"A father helps his son ride a bike across dry, and dusty dirt accompanied by his sister adorned in a green dress. A father helps his son",entailment,"a father helps his son ride a bike across dry, and dusty dirt accompanied by his sister adorned in a green dress."
7056,Three children dressed in winter clothes are walking through the woods while pushing cargo along. Three children are dressed in warm winter clothes.,entailment,the children are walking through the woods while pushing cargo along.
7056,A policeman is directing a crowd of people walking. A policeman is herding pedestrians.,entailment,policeman is herding pedestrians.
7056,A white man in the shower has fashioned his hair into a mohawk hairstyle using soap suds. A Caucasian man plays with his hair in the shower.,entailment,a white man is a Caucasian man and his hair is a mohawk hairstyle.
7056,Skateboarder jumps a gap while being photographed a photographer takes pictures of a skateboarder doing tricks,entailment,a photographer takes pictures of a skateboarder doing tricks.
7056,A crowd of people in colorful dresses. The dresses vary in color in this photo.,entailment,the dresses vary in color.
7056,"two bicyclists in spandex and helmets in a race pedaling uphill. A pair of humans are riding their bicycle with tight clothing, competing with each other.",entailment,two bicyclists are bicyclists and they are competing.
7056,A person wearing a helmet and riding suit is riding a four wheeler on a dusty plot of land. A person is riding a four wheeler on a plot of land.,entailment,a person wearing a helmet and riding suit is riding a four wheeler on a dusty plot of land.
7056,"Young boy with tongue out hula hooping with two hula hoops in a crowded area, man in blue shirt stands behind him. A boy is hula hooping while a man is behind him.",entailment,a boy is hula hooping while a man is behind him.
7056,A boy in an innertube in the pool splashing and smiling. A boy in a pool.,entailment,a boy in an innertube in the pool splashing and smiling.
7056,Balding man in gray sweater plays with his dog. A man is with an animal.,entailment,man is with an animal.
7056,A father and son kicking a ball at a park. The father and son kicked the ball.,entailment,the father and son kicked the ball at a park.
7056,"A young girl with long hair, glasses and a lip ring playing on her iPhone in a brightly lit room. a girl with long hair",entailment,a girl with long hair is a girl with long hair.
7056,Two businessmen going to work. Two men go to work.,entailment,two men are businessmen.
7056,A young woman tennis player dressed in black carries many tennis balls on her racket. A young woman tennis player have many tennis balls.,entailment,a young woman tennis player dressed in black carries many tennis balls on her racket.
7056,A lady with bright orange hair walking in a crowd. A woman is near a group of people.,entailment,a lady with bright orange hair walking in a crowd.
7056,Here is a picture of someone doing diagnostics on a vehicle in the dark. Someone is looking at a vehicle.,entailment,someone is doing diagnostics on a vehicle in the dark.
7056,"Two men on a basketball court one in white and red the other in blue, the player in white is throwing the ball in while teammates look on. The men are playing basketball.",entailment,the men are playing basketball.
7056,There are three policemen on bikes making sure that the streets are cleared for the president. Three policeman ride on bikes,entailment,there are three policemen on bikes making sure that the streets are cleared for the president.
7056,A woman in a white dress walking down the street with a woman in a purple shirt crossing the street. The dress is white.,entailment,the dress is white.
7056,Girl in purple jacket leaning against a wall. A girl is wearing purple attire.,entailment,a girl is wearing purple jacket.
7056,A group of people are standing in front of parked bicycles on a corner with various carrying bags on the ground. There are carrying bags on the ground next to the group of people.,entailment,the group of people are standing in front of parked bicycles on a corner with various carrying bags on the ground.
7056,A man with a tattoo on his left arm flips his food into the air with his frying pan. a man using a frying pan,entailment,a man with a tattoo on his left arm flips his food into the air.
7056,Several people sitting on foldable chairs near a geological formation. There are people sitting near a geological formation.,entailment,there are people sitting on foldable chairs near a geological formation.
7056,Three children are in the process of jumping into a pool in what appears to be a suburban backyard. The children are in motion.,entailment,the children are in motion.
7056,"A young boy in a Boy Scout shirt sits in a folding camp chair indoors, with other similar chairs around him, and a green tent behind him. A young boy with clothes on is indoors with chairs.",entailment,a young boy in a Boy Scout shirt is indoors with chairs.
7056,"A man holds a baby, which is chewing on eyeglasses. There is something in the baby's mouth.",entailment,the baby is chewing on eyeglasses.
7056,Two men dressed in black practicing martial arts on a gym floor. Two men are doing martial arts.,entailment,two men are doing martial arts on a gym floor.
7056,A group of females are sitting down on a bench. There are at least 2 females.,entailment,there are at least 2 females.
7056,A man is sitting outside wearing blue pants. There is a person wearing pants.,entailment,a man is sitting outside wearing blue pants.
7056,A little girl in a pink soccer outfit standing in front of a soccer net A girl is in front of the soccer net.,entailment,a girl is a girl and a girl is a girl.
7056,A man is holding a bus pole in front of a building. The man is outside,entailment,the man is outside.
7056,A goalie in a yellow field is protecting the goal. A goalie is protecting the goal.,entailment,a goalie is protecting the goal.
7056,A chef is giving a sample of food to a customer. A chef gives a sample.,entailment,a chef is giving a sample of food to a customer.
7056,Two men are in a boxing match where a man in the red boxing trunks is hitting the man in the purple trunks. The two men are involved in a physical activity.,entailment,the two men are boxing match
7056,A person in a hooded shirt is photographing a tree near some mountains and a lake. A photographer in a hoodie takes pictures of nature.,entailment,a photographer in a hoodie takes pictures of nature.
7056,People in helmets wait in a long line. people wait in aline,entailment,people in helmets wait in a long line.
7056,A young man is using gloves to control a device with wires in it. A gloved young man is working on a wired device.,entailment,a young man is using gloves to control a device with wires in it.
7056,Musicians are performing on stage. A stage has musicians performing on it.,entailment,a stage is a stage.
7056,Three girls are sitting at desks and appear to be working intently. Three young people are seated.,entailment,three young people are sitting at desks and appear to be working intently.
7056,A runner in a yellow shirt is running a race. A person is running.,entailment,a person is running a race.
7056,The dog is catching a treat. an animal is catching a treat,entailment,dog is a treat
7056,"Colorfully dressed people walk down the center of the road, with onlookers behind a barricade. A group of people walking down a road.",entailment,people walking down a road are a group of people.
7056,A person climbs a cliff face in the woods while others watch. A person climbs a cliff face  in the woods.,entailment,climbers are not climbers
7056,A race car speeding on the track. A race car is in movement.,entailment,a race car is in motion.
7056,"Little girl and older male, holding hands and walking on train tracks. People outside.",entailment,train tracks are not a train track.
7056,"A lone, 2-3 year old blond child in a blue jacket is putting a small black plastic item in his mouth as he kneels on a waiting room couch pointed toward the back while looking at something or someone not in the room. The child is blonde.",entailment,the child is blonde.
7056,A man in a white t-shirt takes a picture in the middle of the street with two public buses in the background. A man is wearing a white shirt,entailment,a man is wearing a white t-shirt
7056,The older man in a dark blue shirt is using tools to make glass before putting them into a heated kiln. A man is making glass.,entailment,a man is making glass.
7056,A woman in a college t-shirt walking quickly carrying two shopping bags. A woman is carrying bags.,entailment,a woman is carrying bags.
7056,Two people in a field looking off-camera. Two people are outside.,entailment,two people are outside.
7056,A bald man in a white t-shirt is standing at a bar next to a white leashed dog. a man in a white shirt,entailment,a man in a white shirt is a man in a white shirt.
7056,A soccer game in a large area with 8 yellow players and 4 black players. There is a soccer game with 12 players.,entailment,there is a soccer game with 12 players.
7056,"An outside wedding ceremony for an asian couple under an umbrella, shielded from the blaring sun. There are asian people outside.",entailment,there are asian people outside.
7056,A woman with long dark hair is carrying a bag over her shoulder which says 'hot' in metallic pink letters. A brunette completes her look with a trendy bag that spells 'HOT' in flashy pink letters.,entailment,brunette is a brunette
7056,A woman in a yellow dress transporting picked food from the fields to wherever it may need to go. A woman transports her crops from the fields,entailment,a woman in a yellow dress transports picked food from the fields to wherever it may need to go.
7056,Black greyhound dog racing down a track. The dog is on the track.,entailment,the dog is on the track.
7056,"A person in a white t-shirt, military print cap and red bandanna with a skeleton on it covering most of the person's face. The t-shirt is white.",entailment,the t-shirt is white.
7056,"A football player in a blue 'Rams' jersey runs with a football on a field, as another player in a white jersey falls in an attempt to tackle him. The football players are on a field",entailment,the football players are on a field and the football player is running with a football.
7056,A group of people on the street dancing to a four men playing various conga drums. People are dancing in the street.,entailment,people are dancing in the street.
7056,A little boy is eating a red Popsicle. A little boy is eating,entailment,a little boy is eating a red Popsicle.
7056,A beautiful woman puts on a look of amazement while she wears native clothing. a woman is amazed,entailment,a woman is amazed
7056,Two girls and a guy are involved in a pie eating contest. Three people are stuffing their faces.,entailment,three people are eating pie.
7056,"A woman wearing a vertical striped top, sitting on a bench beside a telephone booth in a train station. A woman is at a train station on a bench.",entailment,a woman is a woman is a woman is a woman is a woman is a woman is a woman is a woman is a woman is a woman is a woman is a woman is a woman is a woman is a woman is a woman is a woman is a woman is a woman is a woman is a woman is a woman is a woman is a
7056,A woman in a purple shirt buying food from a street vendor. A woman makes a purchase from a vendor outside.,entailment,a woman in a purple shirt buying food from a street vendor.
7056,"Six men, all wearing identifying number plaques, are participating in an outdoor race. a number of guys wearing numbers race outside",entailment,a number of guys race outside.
7056,People in orange robes line up behind a man wearing sunglasses. People line up behind a one other person.,entailment,people in orange robes line up behind a man wearing sunglasses.
7056,A boy in a blue life jacket jumps off a board into the lake. A boy jumps in the water,entailment,a boy in a blue life jacket jumps in the water.
7056,A little boy kisses a little girl as they sit on a hay bale with pumpkins and a Halloween display in the background. a young boy and girl kiss near hay and autumn display,entailment,the girl is a little girl and the boy is a little boy.
7056,A man performs a jumping trick on a skateboard and creates a shadow on the wall behind him. A person doing a trick,entailment,a man performs a trick on a skateboard and creates a shadow on the wall behind him.
7056,A large tan dog is rolling around on its back in a yard of grass. A dog is rolling in the grass.,entailment,a dog is rolling in the grass.
7056,Tall man being stopped by an officer. There is a tall man.,entailment,there is a tall man.
7056,A young boy with sandy blond-hair and white and black soccer uniform kicking for the goal while parents look on. The boy has blond hair.,entailment,the boy has blond hair
7056,A girl is laughing while holding some rocks in her right hand. There is a girl laughing,entailment,there is a girl laughing while holding some rocks.
7056,Three workers bent over pulling grass. Three workers bent over,entailment,three workers bent over pulling grass.
7056,A small crowd of people gathered together watching activity occurring in front of them. there is a group of people,entailment,a small crowd of people gathered together watching activity occurring in front of them.
7056,two puppies playing around in the grass two puppies outdoors.,entailment,puppies are puppies.
7056,"A man and a woman are jumping in midair and holding hands, a cloudy sky in the background. The man and woman are physically touching each other.",entailment,the man and woman are jumping in midair and holding hands.
7056,A white dog with long hair jumps to catch a red and green toy. An animal is jumping to catch an object.,entailment,dog is a dog.
7056,Two dogs run together across a grassy lawn. The dogs are outside.,entailment,the dogs are outside.
7056,Two people are walking down an isolated road. People are walking outside.,entailment,two people are walking down an isolated road.
7056,A football player in a black uniform appears ready to tackle an opponent in a white uniform who is in possession of the ball. Two football players are playing on a football field.,entailment,two football players are playing on a football field.
7056,A man juggles flaming objects with a fence and a car in the background. A risk taking juggler.,entailment,a man is a risk taking juggler.
7056,A black woman balancing a large platter on her head that has many bagged items on it. A woman carrying things on her head.,entailment,a woman carrying items on her head is a woman carrying things on her head.
7056,People walking down a busy city street in the winter. The street has a lot of people.,entailment,the street has a lot of people walking down it.
7056,A man and a woman standing on a sidewalk in between buildings. People stand on the sidewalk between buildings.,entailment,two people are standing on the sidewalk between buildings.
7056,"Woman driving in a red convertible with another girl in the passenger seat and a guy in a suit in the backseat, driving past a group of people. There are three people driving in a convertible past other people.",entailment,there are three people driving in a convertible past other people.
7056,"Four women in front of Odeon wear similar black, pink and white superman type shirts and jean skirts. Four women are wearing jean skirts outside of a cinema.",entailment,women are not cinema goers and they are not cinema goers.
7056,a woman in green stands with her hands on her hips. A woman is wearing green clothes.,entailment,a woman is wearing green clothes.
7056,The brown and white dog is playing in the snow. A dog in the snow.,entailment,the dog is playing in the snow.
7056,"Two guys are examining the front brakes on a bike, while one guy with a wrench is working on them. A person with a wrench",entailment,one guy is working on the front brakes on a bike.
7056,A man performs a jumping trick on a skateboard and creates a shadow on the wall behind him. A funny person doing a trick,neutral,a man performs a trick on a skateboard and creates a shadow on the wall behind him.
7056,A basketball player making a slam dunk during a game. a basketball player slam dunking the ball to win the game,neutral,a slam dunk is a slam dunk is a slam dunk to win a game.
7056,A person on a motorcycle. a man on a motorcycle,neutral,a person on a motorcycle is a man.
7056,Protesters in costumes carry signs through a paved city street. The protestors wore costumes to relay a serious message.,neutral,the protestors are not a sign of a serious message.
7056,a woman and her dog sitting at an outdoor cafe table A blind woman and her guide dog have lunch at an outdoor cafe.,neutral,blind woman and her dog have lunch at an outdoor cafe table.
7056,Men and women walking down a sidewalk next to a garden. They are admiring the beautiful flowers in the garden.,neutral,they are admiring the beautiful flowers in the garden.
7056,A woman stands at a podium with a slide show behind her. A woman is giving a presentation at work.,neutral,a woman is giving a presentation at work
7056,"A man in an orange construction vest walks in a parade with a child atop his shoulders, carry balloons. The child has no legs.",neutral,the child has no legs.
7056,A group is gathered outside holding flowers. The flowers are all red,neutral,the flowers are all red.
7056,A woman sitting with two men hugging. A group of friends are getting coffee together.,neutral,a group of friends is not a group of friends.
7056,"A man in an urban area is sweeping the sidewalks, with a group of people in the background, crossing a street. The man is paid to sweep.",neutral,the man is not paid to sweep.
7056,2 woman walking down the street next to graffiti The grafitti is a picture of a mouse.,neutral,the graffiti is a picture of a mouse and the 2 woman are walking down the street next to graffiti.
7056,"A Jockey in a blue helmet, red shirt and white pants is riding a race horse with 'sparkasse' signs in the background. A jockey is riding a race horse in the Kentucky Derby.",neutral,the Kentucky Derby is not a race horse and the jockey is not riding a race horse
7056,"Female runners from Japan, Germany and China are running side by side. The running is fast",neutral,the running is fast.
7056,A man sweeping in the street. A man is sweeping in the street to get ready for the parade.,neutral,the man is sweeping in the street
7056,"Three people, a woman and two men ride scooters amongst the pedestrians of a busy city street. The three people are going to a party.",neutral,the three people are going to a party.
7056,Four girls are dancing in matching outfits at a street festival. The four girls are dancing along to the song playing on the loud speaker.,neutral,the girls are dancing to the song playing on the loud speaker.
7056,three children are locked in a cage. The children are all boys.,neutral,the children are all boys.
7056,Several men working to repair a McDonald's sign. Several men working to repair a McDonald's sign at their place of employment,neutral,the men are not working at their place of employment.
7056,Making something tasty hope you like lemons! A woman is making a lemon meringue pie.,neutral,a woman is not making a lemon meringue pie.
7056,A dark colored man receives felicitations from a white colored woman which is seen by another white colored man. A man just got married or engaged and a lady is congratulating him,neutral,the woman is not a woman and she is not a woman.
7056,A child in winter gear is hiding inside a cave made of snow while it is snowing. A child in winter gear is hiding from his friends in a cave made of snow.,neutral,it is not a cave
7056,This wildly dressed couple are walking past a poster. The couple are at a music festival.,neutral,the couple are not at a music festival.
7056,A person on a brown horse in a prairie in front of tall mountains. The horseback rider is traveling from one ranch to another,neutral,the horseback rider is traveling from one ranch to another.
7056,"Two brown and white dogs, one jumping over a log while the one behind runs through the grass. They are playing with each other.",neutral,they are not dogs and they are not dogs playing with each other.
7056,A man in apron and latex glove cleaning the desk tables in a theater type auditorium. The man cleaning the auditorium is white.,neutral,the man is white.
7056,A teacher wearing a red and black striped shirt is conducting a class of about 20 playing music. A music teacher shows a class how to play a complicated song.,neutral,a teacher is not a teacher
7056,A girl is throwing a football on the beach. A girl is on the beach with friends.,neutral,a girl is throwing a football on the beach.
7056,"A West Virginia university women's basketball team, officials, and a small gathering of fans are in a West Virginia arena. women are playing a big 12 conference game",neutral,the women are playing a big 12 conference game.
7056,A line of rollerbladers crouch down aerodynamically A group of rollerbladers are performing a trick for the crowd.,neutral,the group is not performing a trick for the crowd.
7056,A woman with blond-hair is sitting at a table and talking to a man with glasses. A blonde woman sits with her legs crossed.,neutral,blonde woman is not a woman with blond-hair.
7056,A small dark-haired boy climbing in a large tree. A small dark-haired boy wearing a blue shirt is climbing in a large tree with a tree house in it.,neutral,a tree house is a tree house and a tree house is a tree.
7056,"Two teams, one wearing black and white, one wearing red and white, and a man in yellow and black, play football (soccer) in a stadium. The game is the final one in the world cup",neutral,the game is the final one in the world cup.
7056,Two people ride yellow motorcycles. Two people are racing motorcycles.,neutral,two people are racing motorcycles.
7056,Two young girls looking at Barbie dolls. One girl is showing another her Barbie collection,neutral,two young girls are not a pair.
