seed,input,predicted_label,predicted_explanation
7056,choice1: I made an egg omelet with bacon. choice2: I broke the bacon and cut the egg.,choice2,bacon is not edible.
7056,choice1: He opened a can of worms with a can opener. choice2: He opened a can opener with a can of worms.,choice2,worms are not edible.
7056,choice1: some people suffer from cancer choice2: all people suffer from cancer,choice2,cancer is a disease that can be fatal.
7056,choice1: You are likely to find a baseball at a baseball game. choice2: You will never find a baseball at a baseball game.,choice2,baseball is a game.
7056,choice1: Humans have hands. choice2: Humans don't have hands,choice2,humans don't have hands.
7056,choice1: Plants need water to grow. choice2: Plants can only grow underwater.,choice2,plants can only grow underwater.
7056,choice1: She put the frozen burrito in the microwave. choice2: She put the freezer in the microwave.,choice2,freezers are not microwave safe.
7056,choice1: Groceries go into bags at the supermarket. choice2: The supermarket goes into bags of groceries.,choice2,groceries are not bags.
7056,choice1: She left her baby in the car choice2: She left a tiger in the car,choice2,tiger is a dangerous animal.
7056,choice1: Playing the game is one way to spend leisure time choice2: Working in an office is one way to spend leisure time,choice2,if you work in an office you will spend more time working.
7056,choice1: He opened the lock with a key choice2: He opened the key with a lock,choice2,locks are not made to accept keys.
7056,choice1: Electricity is a useful resource for cities and towns. choice2: Electricity is a harmful resource for cities and towns.,choice2,electricity is harmful to cities and towns.
7056,choice1: the man shaved with a razor. choice2: The man drooled with a frog.,choice2,a frog can't eat a razor.
7056,choice1: a knob is used for opening a door choice2: a book is used for opening a door,choice2,a knob is not a doorknocker.
7056,"choice1: If you are going on a trip by car, you should first fill the fuel tank. choice2: My car runs on water.",choice2,water is not a fuel.
7056,choice1: The sky is blue today choice2: Yesterday the sky was purple,choice2,sky is blue when it is raining.
7056,choice1: The television is powered by electricity choice2: The television is powered by heat,choice2,heat is not a form of energy.
7056,choice1: Stone is harder to break than glass. choice2: Stone is as easy to break like glass.,choice2,stone is as easy to break as glass.
7056,choice1: i am going to computer stores to buy a laptop choice2: I am going to a computer store to buy a mobile phone,choice2,mobile phones are not computers.
7056,choice1: He played a song on the piano. choice2: The piano played a song on him.,choice2,pianos are not used for music.
7056,choice1: paper is made of wood choice2: wood is made of paper,choice2,wood is made of paper.
7056,choice1: Money is made from paper choice2: Money is made from food,choice2,food is not a commodity.
7056,choice1: horses can sleep standing up choice2: horses don't need to sleep,choice2,horses don't need to sleep.
7056,choice1: Rain is falling from the sky choice2: Stones are falling from the sky.,choice2,stones fall from the sky.
7056,choice1: You can replace your intake of food with cheese-wiz and survive for three months choice2: You can replace your intake of water with cheese-wiz and survive for three months,choice2,water is a vital part of survival.
7056,choice1: I saved enough money to buy a dog. choice2: I spent enough money to buy a dog.,choice2,dogs are expensive.
7056,choice1: Rich man can afford luxury cars choice2: Everyone can afford luxury cars,choice2,everyone can afford luxury cars.
7056,choice1: We hung lights from the roof for Christmas. choice2: We hung trees from the roof for Christmas.,choice2,trees are not able to hang from the roof.
7056,choice1: she like to slam the garbage can choice2: she like to eat the garbage can,choice2,garbage can is a big container.
7056,choice1: Sarampo can kill many persons choice2: Sarampo can kill all earth,choice2,sarampo can kill all earth.
7056,choice1: She took the dog home. choice2: She rode the dog home.,choice2,dogs are not able to ride on the roads.
7056,choice1: He put a turkey in the oven choice2: he put some money in the oven,choice2,money is not a food.
7056,choice1: We saw the cows when we went to the farm. choice2: We saw the skyscrapers when we went to the farm.,choice2,skyscrapers are not a farm.
7056,choice1: sometimes you fall sleep while attending a lecture choice2: you attend a lecture while sleeping,choice2,sleeping is not a normal part of life.
7056,choice1: The sky is cloudy when it's raining. choice2: The sky is sunny when it's raining.,choice2,rain doesn't cause sun to shine through the clouds.
7056,choice1: The cat drank the water choice2: The cat drank the food,choice2,food is not water.
7056,choice1: I put the laundry in the dryer. choice2: A one-month-old baby put the laundry in the dryer.,choice2,laundry is not a garment.
7056,choice1: A fly can fly choice2: A reptile can fly,choice2,reptiles cannot fly.
7056,choice1: hens will lay a dozen eggs a day choice2: puppies will lay a dozen eggs a day,choice2,puppies cannot lay eggs.
7056,choice1: She got flowers for her birthday. choice2: You got dirty dishes for her birthday.,choice2,dirty dishes are not a good idea.
7056,"choice1: If he finds her number, he will give her a call choice2: If he finds her number, he will give her a visit",choice2,"if a person finds her number, they will call her."
7056,choice1: He put oil into the pan choice2: He put alligator into the pan,choice2,a pan is filled with oil.
7056,choice1: I am going to commit suicide right now. choice2: I'll ask a friend to help me to commit suicide right now.,choice2,suicide is a mental illness.
7056,choice1: Seagulls live near to the sea choice2: Seagulls live in the desert,choice2,desert is where the birds live.
7056,choice1: The amusement park had a Ferris wheel in it. choice2: The amusement park had a cemetery in it.,choice2,ferris wheel is a wheel.
7056,choice1: I bought a jar of peanut butter in the store. choice2: I bought a jar of bread in the store.,choice2,bread is not a sandwich.
7056,choice1: She went to a store to buy a dress. choice2: She went to a library to buy a dress.,choice2,libraries are not stores.
7056,choice1: He uses the calculator to crunch numbers choice2: The calculators are only for crunching numbers.,choice2,a calculator is only for crunching numbers.
7056,choice1: Baking is common choice2: Baking is easier underwater.,choice2,baking is easier underwater.
7056,choice1: We jumped off the diving board into the pool. choice2: We jumped off the diving board into the bathtub.,choice2,bathtubs are not safe.
7056,choice1: The dog is in his bed. choice2: The bed is in the dog.,choice2,dogs sleep on mattresses.
7056,choice1: the mouse was caught in the mousetrap choice2: the elephant was caught in the mousetrap,choice2,elephants are not able to swim.
7056,choice1: He went hunting the deer in the forest choice2: He went hunting the deer in the desert.,choice2,desert is not a desert
7056,choice1: I and Sara went to the movies. choice2: The lion went to the movies.,choice2,lions are not supposed to go to the movies.
7056,choice1: Jack ate a pie choice2: Jack ate a porch,choice2,porches are not enclosed.
7056,choice1: Satellite  exist in outer space within protected environments choice2: humans can exist in outer space without protected environments,choice2,humans cannot exist in outer space without protected environments.
7056,choice1: She put an outfit in the drawer. choice2: She put a horse in the drawer.,choice2,horse is a horse.
7056,choice1: he likes to play tennis at the gym choice2: he likes to ride horses at the gym,choice2,horses are not considered as exercise.
7056,choice1: Horses can either be male or female. choice2: Horses can only be male.,choice2,horses are male.
7056,choice1: Fishing rods catch fish. choice2: Flags catch rabbits,choice2,rabbits are not able to swim.
7056,choice1: you should go to the dentist if you think you have a cavity choice2: cavities are caused by not believing in the Creation Theory,choice2,cavities are caused by not believing in the creation theory.
7056,choice1: a coffee shop is a good place to relax choice2: a coffee shop is a good place to have a boxing match,choice2,coffee shops are not places where people can relax.
7356,choice1: Pigs can become birds. choice2: Pigs can become a pet.,choice1,birds are not pets.
7356,choice1: school bus attends school early in the morning choice2: kids attend school early in the morning,choice1,school bus is not a bus.
7356,choice1: I am baking people choice2: I am baking cakes.,choice1,people are not baked cakes.
7356,choice1: Bricks are soft choice2: Bricks are used for constructing buildings.,choice1,bricks are used for constructing buildings.
7356,choice1: writing skills consists of having a basic knowledge of mathematics choice2: writing skills consists of having a basic knowledge of grammar,choice1,grammar is not a science.
7356,choice1: A car is only driven at night choice2: A car can be driven at night,choice1,cars are only driven at night.
7356,choice1: she painted the earth red choice2: she painted her bedroom red,choice1,red is not a color.
7356,choice1: she cooked a giraffe in the pressure cooker choice2: she cooked meat in the pressure cooker,choice1,giraffes are not animals.
7356,choice1: He walked his fish choice2: He walked his dog,choice1,fish are not dogs.
7356,choice1: the mama bear allowed humans to get close to the cubs choice2: the mama bear was protecting her cubs,choice1,humans can get close to cubs.
7356,choice1: An apple can voice an opinion choice2: A person can voice an opinion,choice1,an apple cannot voice an opinion.
7356,choice1: The leaves on the tree are starting to turn blue. choice2: The leaves on the tree are starting to turn red.,choice1,leaves don't change color.
7356,choice1: saliva began to spill out of the boy's eyes choice2: saliva began to spill out of the boy's mouth,choice1,saliva begins to spill out of the eyes.
7356,choice1: The ocean looks blue because of chemicals choice2: the ocean looks blue,choice1,the ocean is blue
7356,choice1: Something you might do while going on the internet is open an envelope. choice2: Something you might do while going on the internet is read your mail,choice1,you open an envelope.
7356,choice1: he drank coffee with the plate choice2: he drank coffee with the cup,choice1,plates are not dishwasher safe.
7356,choice1: The sun explodes every morning choice2: The sun rises every morning.,choice1,the sun does not rise every morning.
7356,choice1: the neighbor's dog drove the car choice2: my neighbor's daughter drove the car,choice1,dogs don't drive cars
7356,"choice1: With her pillow, she went to the bathroom choice2: With her towel, she went to the bathroom",choice1,pillow is not a pillow.
7356,choice1: Boxes are spheres choice2: Cats like to sit in boxes,choice1,boxes are spheres.
7356,choice1: The ditch jumped in front of him and caused him to wreck. choice2: He turned the wheel to the left and slid down the ditch.,choice1,a ditch jumps in front of you.
7356,choice1: fans are made to produce water choice2: fans are made to produce wind,choice1,water is not a good source of energy.
7356,choice1: my giraffe is driving a car choice2: my brother is driving a car,choice1,giraffes are not allowed to drive cars.
7356,choice1: Sunflowers are orange choice2: Sunflowers are yellow,choice1,orange is not a color.
7356,choice1: A toast is for mourning someone's death choice2: A toast is for a celebration,choice1,mourning someone's death is not a celebration.
7356,choice1: Sometimes thinking does not require a brain choice2: Sometimes thinking does not require a pen,choice1,pen is not a brain
7356,choice1: there were dinosaurs at the pond choice2: there were ducks and geese at the pond,choice1,dinosaurs are not ducks and geese.
7356,"choice1: an equilateral triangle may have three unequal sides choice2: an equilateral triangle has angles of 60, 60, and 60 degrees respectively",choice1,triangles have angles of 60 degrees.
7356,choice1: the girl was wearing a newspaper dress every day choice2: the girl was wearing a white dress every day,choice1,newspaper dresses are not white.
7356,choice1: She jumped to the bottom of the road choice2: She walked to the bottom of the road,choice1,a person who jumps to the bottom of the road is not a person who walks to the bottom of the road.
7356,choice1: the wood is pretty choice2: the girl is pretty,choice1,wood is not a thing.
7356,choice1: Bob painted the fire yesterday choice2: Bob painted his house yesterday,choice1,fire is not a house.
7356,choice1: Sunlight and water help cars grow. choice2: Sunlight and water help plants grow.,choice1,cars need sunlight and water to grow.
7356,choice1: She washed the quilt in the dishwasher choice2: She washed the dishes in the dishwasher,choice1,washing dishes in dishwasher is not a dishwasher.
7356,choice1: She is a superstar and has no fans choice2: She is a superstar and has lots of fans,choice1,no one would want to be her.
7356,choice1: Everyone loves reading horror novels. choice2: I love reading horror novels.,choice1,everyone loves reading horror novels.
7356,choice1: He put a camel on a table choice2: He put a roast pig on the table,choice1,a camel is not a horse.
7356,choice1: The girl was inside the computer choice2: The girl was using the computer,choice1,girls are not supposed to be inside computers.
7356,choice1: rotten cookies smell good choice2: fresh baked cookies smell good,choice1,rotten cookies smell good.
7356,choice1: he wants to cook orange in hot oil. choice2: he wants to cook meat in hot oil.,choice1,oranges are not hot enough to cook in hot oil.
7356,choice1: Eating Paint is good choice2: Eating apples is good,choice1,painting is not a food.
7356,choice1: terrorists are innocent peoples choice2: terrorists are those who kill innocent people,choice1,terrorists are innocent peoples choice2
7356,"choice1: if you want to risk money to make money, then you should buy insurance choice2: if you want to risk money to make money, then you should gamble",choice1,insurance is not a form of insurance.
7356,choice1: all cookies need chocolate chips choice2: Cookies can have chocolate chips in them,choice1,cookies need chocolate chips
7356,choice1: A manicurist will remove your fingernails. choice2: A manicurist will polish your fingernails.,choice1,removal of fingernails is not a manicure.
7356,choice1: Towels are made of rubber. choice2: Towels are made of cloth.,choice1,rubber is not a material for towels.
7356,choice1: He went to patrol bunk to write the Exam choice2: He went to the Examination hall to write the exam,choice1,patrol bunk is not a place for writing exams.
7356,choice1: reading books can make you more stupid choice2: reading books can make you smarter,choice1,reading books can make you stupid.
7356,choice1: A person should smoke to get a long life choice2: A person wants to get a long life should not smoke,choice1,smoking is harmful to the body.
7356,choice1: If you want to relax your mind then you must listen to music. choice2: If you want to relax your mind then you could listen to music.,choice1,music is not relaxing.
7356,choice1: we saw the skyscrapers when we visited the farm choice2: we saw the cows when we visited the farm,choice1,skyscrapers are not cows.
7356,choice1: One of the things you do when you play cricket is using two legs to hit the ball with a bat choice2: One of the things you do when you play cricket is using two arms to hit the ball with a bat,choice1,legs are not used for cricket.
7356,choice1: i used a ball to wash my clothes choice2: i went to washing shop to wash my clothes,choice1,washing with a ball is not a way to wash clothes.
7356,choice1: He walked through the floor. choice2: He walked through the door.,choice1,he walked through the floor.
7356,choice1: It's very cold in Arizona. choice2: Arizona has warm weather,choice1,arizona has very cold weather.
7356,choice1: I took medicine to get taller. choice2: I took medicine for my acne.,choice1,people take medicine to get taller.
7356,choice1: my bunny just caught a mouse in my closet choice2: my cat just caught a mouse in my basement,choice1,bunny is not a rabbit.
7356,choice1: Dogs cook their food choice2: Dogs eat food prepared by their masters,choice1,dogs cook their food.
7356,choice1: it is said that Santa comes on Thanksgiving Days choice2: it is said that Santa comes on Christmas days,choice1,santa does not come on thanksgiving days.
7356,choice1: people usually shop for a new place to live once a week choice2: I shop at a store for groceries once a week,choice1,people don't shop for a new place to live once a week.
7356,choice1: You would never wash clothes even if they get dirty. choice2: You will wash clothes when clothes get dirty.,choice1,you would never wash clothes even if they get dirty.
7356,choice1: One of the things you do when facing the enemy is to analyze your weaknesses and tell them to your enemy. choice2: One of the things you do when facing the enemy is to observe his weaknesses and use them strategically against him.,choice1,you can't analyze your weaknesses and tell them to your enemy.
7356,choice1: He laid outside under the stars and gazed up at the rug. choice2: He laid outside under the stars and gazed up at the moon.,choice1,the rug is not a rug.
7356,choice1: He likes to play loud music at his library job choice2: He likes to play music at night,choice1,loud music is loud at night.
7356,choice1: we pushed a tank at the store choice2: we pushed a cart at the store,choice1,tanks are not pushed.
7356,choice1: She sings a speech choice2: She sings a song,choice1,speech is not a song.
7356,choice1: She turned off the rain choice2: She turned off the fan,choice1,rain is not a fan.
7356,choice1: The car flew away choice2: The car rolled down the hill,choice1,the car is a flying car.
7356,choice1: Medicine is a good entertainment choice2: Medicine is used to cure illness,choice1,medicine is used to cure illness.
7356,choice1: There were a million participants in the competition choice2: There were a hundred participants in the competition,choice1,there are no million people in the competition.
7356,choice1: Our dog laid an egg this morning. choice2: Our chickens laid 12 eggs this morning.,choice1,dogs lay eggs.
7356,choice1: Equestrianism is a sport where you ride a cheetah choice2: Equestrianism is a sport where you ride a horse.,choice1,cheetahs don't ride horses
7356,choice1: Straight razors are great for cutting sheet metal choice2: Straight razors are great for trimming beards,choice1,straight razors are great for cutting sheet metal.
7356,choice1: My grandparents stay at the kindergarten choice2: My grandparents stay at the nursing home,choice1,children are not allowed in nursing homes.
7356,choice1: An apple can never be green. choice2: Some apples are red.,choice1,an apple can never be green.
7356,choice1: Disposable plates are dishwasher safe. choice2: Disposable plates are usually made of paper.,choice1,disposable plates are dishwasher safe.
7356,choice1: He drove a car into the sky. choice2: He flew to California on the plane.,choice1,cars are not allowed in the sky.
7356,choice1: Australia is giant ice cream choice2: Australia is one of the largest countries in the world,choice1,ice cream is not a thing.
7356,choice1: Apple makes weapons for the military. choice2: Apple makes phones and computers and develops software.,choice1,weapons are weapons.
7356,choice1: She chopped her fingers off and put them in the soup. choice2: She chopped the vegetables and placed them into the soup.,choice1,a soup can't be made with fingers.
7356,choice1: You eat soap choice2: You use soap to wash your hands,choice1,eating soap is not a soapy food
7356,choice1: he likes to wear a blouse choice2: he likes to wear a shirt,choice1,blouses are not shirts.
7356,choice1: He put a swimsuit on and went to bed. choice2: He put pajamas on and went to bed.,choice1,a swimsuit is not a swimsuit.
7356,choice1: A bus is only needed for dropping kids off at school choice2: The bus is common in our city,choice1,a bus is only needed for dropping kids off at school
7356,choice1: People like things which make them feel nauseous choice2: People like things which make them feel secure,choice1,people don't like things which make them feel nauseous
7356,choice1: A bald man brushed his hair every day choice2: A bald man washed his hair every day,choice1,hair is not a part of the body.
7356,choice1: Lava is cold choice2: Lava is hot,choice1,lava is cold
7356,choice1: Bob kicked the boulder up the hill choice2: Bob kicked the ball up the hill,choice1,boulders are not able to be kicked up the hill.
7356,choice1: The teacher told their students to submit their home this week choice2: The teacher told their students to submit their project this week,choice1,home is not a project.
7356,choice1: She put a room on her car choice2: She put a flag on her car,choice1,cars are not cars
7356,choice1: She listens to rap music because she hates it choice2: She listens to rap music because she loves it,choice1,rap music is not for everyone.
7356,choice1: He is going to the office to kill people choice2: He is going to the office to earn money,choice1,killing people is not a job.
7356,choice1: Slides want to play on the kids. choice2: The kids want to play on the slide.,choice1,kids want to play on the slide.
7356,choice1: I dreamed of an invisible rainbow of black color choice2: I dreamed of a very beautiful rainbow,choice1,black rainbows are invisible.
7356,choice1: Joe chooses to do what he likes because the future is predetermined. choice2: Joe chooses to do what he likes because humans have free will.,choice1,the future is predetermined.
7356,choice1: Cars can travel in the ocean. choice2: Boats can travel in the ocean.,choice1,cars cannot travel in the ocean.
7356,choice1: Dancers are monks choice2: Dancers are entertainers,choice1,dancers are monks.
7356,choice1: the world is just a ball filled with nothing choice2: the world is a ball of energy filled with all walks of life,choice1,the world is just a ball filled with nothing.
7356,choice1: The rock band laid and egg on the stage. choice2: The rock band played on the stage,choice1,egg is not a thing.
7356,choice1: He put a horse into the oven choice2: He put muffins into the oven.,choice1,a horse is not baked.
7356,choice1: I put the laundry in the dryer. choice2: A one-month-old baby put the laundry in the dryer.,choice2,laundry is not something that babies do.
7356,"choice1: Doritos are a good party snack. choice2: Doritos are made from potatoes, that is why they are bad for a party.",choice2,doritos are made from potatoes.
7356,choice1: Stone is harder to break than glass. choice2: Stone is as easy to break like glass.,choice2,stone is harder to break than glass.
7356,choice1: He went hunting the deer in the forest choice2: He went hunting the deer in the desert.,choice2,desert is not a place for hunting.
7356,choice1: Ellen washed her head with shampoo choice2: Ellen washed her head with excrements,choice2,excrements are not shampoo.
7356,choice1: WiFi can reach hundreds to millions of people at one time. choice2: WiFi only works for one person at a time.,choice2,wifi only works for one person at a time.
7356,choice1: I am going to temple for prey choice2: I am going to the circus for prey,choice2,prey is not a place for worship.
7356,choice1: I like to wear shoes on my feet choice2: I want to wear glasses on my feet,choice2,shoes are not shoes.
7356,choice1: The sun is very very hot. choice2: The sun is very very cold.,choice2,the sun is hot.
7356,choice1: regular exercise can help you keep healthy choice2: you will not be fit if you exercise daily,choice2,exercise is not a part of life.
7356,choice1: he built a treehouse on the tree. choice2: he built a treehouse on the rooftop.,choice2,a treehouse is on the rooftop.
7356,choice1: He wrote an exam in pen choice2: He wrote an exam in knife,choice2,pen is not a pen.
7356,choice1: the ant ate the honey choice2: the ant ate the anteater,choice2,honey is not a food.
7356,choice1: A dog buried its bone. choice2: A bone buried its dog.,choice2,dogs don't bury their bones.
7356,choice1: I and Sara went to the movies. choice2: The lion went to the movies.,choice2,lions are not supposed to go to the movies.
7356,choice1: The woman winked at the man choice2: The fish winked at the man,choice2,fish don't wink at people
7356,choice1: She loves to play table tennis at the gym. choice2: She loves to ride horses at the gym.,choice2,horses are not physically a good exercise.
7356,choice1: Humans have hands. choice2: Humans don't have hands,choice2,hands are not part of a human body.
7356,choice1: The leaves fall from the tree choice2: Trees dance and fall in disco clubs,choice2,trees dance and fall in disco clubs.
7356,choice1: robbing is illegal choice2: robber should be rewarded,choice2,robbers are not allowed to work in america.
7356,choice1: I use the money to buy tickets for the bus choice2: i use my biscuits to buy tickets for bus,choice2,money is not used for bus tickets.
7356,choice1: We go to the supermarket to buy food. choice2: We go to the library to buy food.,choice2,food is not needed in a library.
7356,choice1: today I went to school choice2: today I went to the Mars,choice2,mars is not a place where people can live.
7356,choice1: he likes to cut potatoes and make breakfast choice2: potatoes are not a breakfast item,choice2,potatoes are not a breakfast item.
7356,choice1: she washed the clothes in the washing machine choice2: she washed the clothes in the dryer,choice2,washing clothes in dryers is not the same as washing in washing machines.
7356,choice1: Electricity is a useful resource for cities and towns. choice2: Electricity is a harmful resource for cities and towns.,choice2,electricity is a harmful resource for cities and towns.
7356,choice1: Rich man can afford luxury cars choice2: Everyone can afford luxury cars,choice2,everyone can afford luxury cars.
7356,choice1: She bakes a cake in the oven choice2: She bakes a cake in the dishwasher,choice2,baking in dishwasher is not the same as baking in oven.
7356,choice1: He parked his car in the garage. choice2: He parked his house in the garage.,choice2,garages are not used for cars.
7356,choice1: He uses the calculator to crunch numbers choice2: The calculators are only for crunching numbers.,choice2,calculators are only for crunching numbers.
7356,choice1: I use dumbbells to make big muscles body choice2: I use cotton to make big muscles body,choice2,cotton is not a muscle.
7356,choice1: he killed his enemy with the knife choice2: he killed his enemy with the cotton bud,choice2,knife is not a weapon.
7356,choice1: My grandmother is already 80 years old choice2: My grandmother is already 300 years old,choice2,grandmothers are not that old.
7356,choice1: The sun rises in the morning. choice2: The sun rises in the evening.,choice2,the sun rises in the morning.
7356,choice1: EAGLE EATS FISH choice2: EAGLE EATS LION,choice2,lions are not supposed to eat fish.
7356,choice1: He likes to sing in the shower choice2: he likes to run in the shower,choice2,showers are not meant for running.
7356,choice1: Girls are usually shy choice2: Trees are usually shy,choice2,trees are shy.
7356,choice1: The dog ate my snack. choice2: The dog ate the shark.,choice2,sharks are not edible.
7356,choice1: He took the dog for a walk. choice2: He took the refrigerator for a walk.,choice2,dogs are not supposed to be taken for walks.
7356,choice1: He drove his car to the lake. choice2: He drove his oven to the lake.,choice2,ovens are not used for baking.
7356,choice1: You are likely to find a piano at a musical instrument shop choice2: You are likely to find a lion at a musical instrument shop,choice2,lions are not musical instruments.
7356,choice1: A grocery bag has handled. choice2: An apple has handled.,choice2,grocery bags are not used for groceries.
7356,choice1: Playing the game is one way to spend leisure time choice2: Working in an office is one way to spend leisure time,choice2,leisure time is not a game.
7356,choice1: I eat all the cake choice2: I eat all the supermarket,choice2,cake is not a food.
7356,choice1: Sarampo can kill many persons choice2: Sarampo can kill all earth,choice2,sarampo can kill all people.
7356,choice1: she gave birth to a baby choice2: he gave birth to a baby,choice2,a baby is not a person.
7356,choice1: She got baptized at church choice2: She got a pedicure at church,choice2,pedicures are not part of church.
7356,choice1: the printer is out of ink choice2: the printer is out of water,choice2,printers are made of water not ink
7356,choice1: Amy drinks water when she is tired choice2: Amy drinks pee when she is tired,choice2,pee is a waste of time.
7356,choice1: The man is living on the earth choice2: The man is living on the moon,choice2,man is not living on moon
7356,choice1: Soaps are used to clean the body. choice2: bathroom cleaner can be used to clean body,choice2,soaps are used to clean body.
7356,choice1: The boy wore uniform to go to school choice2: The boy wore uniform to go to restaurant,choice2,restaurant is not a school.
7356,choice1: he smelled a flower in his nose choice2: he smelled a flower in his finger,choice2,a flower is not a flower.
7356,choice1: The orange was round choice2: The orange was square,choice2,squares are not rectangles.
7356,choice1: the mouse was caught in the mousetrap choice2: the elephant was caught in the mousetrap,choice2,the elephant is not a mouse.
7356,choice1: painter paints the house choice2: carpenter paints the house,choice2,carpenter paints the house.
7356,choice1: she put rice in the pan choice2: she put a giraffe in the pan,choice2,giraffes are not supposed to be eaten.
7356,choice1: She got flowers for her birthday. choice2: You got dirty dishes for her birthday.,choice2,you got dirty dishes for her birthday.
7356,choice1: He likes to go to the grocery store to shop for food. choice2: He likes to go to the park to shop for food.,choice2,grocery stores are not stores.
7356,choice1: Breakfast is served in the morning. choice2: Breakfast is served at night.,choice2,breakfast is served at night.
7356,choice1: He put oil into the pan choice2: He put alligator into the pan,choice2,alligators are not allowed in oil pans.
7356,choice1: He put a turkey in the oven choice2: he put some money in the oven,choice2,money is not a turkey.
7356,choice1: a freezer can keep ice cream cold choice2: a microwave can keep ice cream cold,choice2,a freezer cannot keep ice cream cold
7356,choice1: He put a toy rocket inside a rocket. choice2: He put a rocket inside a toy rocket.,choice2,a rocket is inside a toy rocket.
7356,"choice1: In order to have a job you must have skills that the employer is interested in. choice2: In order to have any job in the world, you must have all limbs.",choice2,limbs are not needed for jobs.
7356,choice1: A motorcycle is fast than a bicycle. choice2: A bicycle is fast than a motorcycle.,choice2,motorcycles are faster than bicycles.
7356,choice1: the ocean is very large choice2: the ocean is very noisy,choice2,the ocean is noisy.
7356,choice1: You can sometimes find milk in fridges. choice2: You can sometimes find a rhinoceros in a fridge.,choice2,milk is not a rhinoceros.
7356,choice1: We played a fun game today. choice2: I eat a play with friends today,choice2,a fun game is not a fun game.
7356,choice1: The duck swam across the water. choice2: The duck swam across the lava.,choice2,ducks swim across lava.
7356,choice1: I  SAW  MOON AT 8.00 P.M. choice2: I SAW MOON AT 11.30 A.AM every day,choice2,the moon is not at 11.30 a.m.
7356,choice1: James weighs 300 pounds choice2: James weighs 300 kilometers,choice2,a person can't weigh 300 kilometers.
7356,choice1: nurses usually work in the hospital choice2: policemen usually work in the hospital,choice2,nurses are not supposed to work in the hospital.
7356,choice1: You put rubbish in bins choice2: you put bins in rubbish,choice2,bins are not used for rubbish.
7356,choice1: Rain is falling from the sky choice2: Stones are falling from the sky.,choice2,stones fall from the sky.
7356,choice1: Swimming exercises body choice2: sleeping exercises body,choice2,swimming is not a sport.
7356,choice1: She went to a store to buy a dress. choice2: She went to a library to buy a dress.,choice2,a library is not a store.
7356,choice1: Narcotic Anonymous is for addicts. choice2: Narcotic Anonymous is for drug dealers.,choice2,addicts are drug dealers.
7356,choice1: A woman went to the pizza shop to buy Pizza choice2: A woman went to the fish market to buy Pizza,choice2,fish is not food.
7356,choice1: Monkeys love bananas. choice2: Bananas are only for monkeys.,choice2,monkeys love bananas.
7356,choice1: He put muffins in the oven. choice2: He put ostrich in the oven.,choice2,ostrich is not a food.
7356,choice1: He put the dog outside choice2: The dog lifted the house,choice2,dogs are not allowed in houses.
7356,choice1: he wore a cap to cover his head choice2: he wore a cap to cover his eyes,choice2,eyes are not covered by a cap.
7356,choice1: Light bulbs are powered by electricity. choice2: Light bulbs help generate electricity.,choice2,light bulbs are powered by electricity.
7356,choice1: She loaded the box into the car. choice2: She loaded the car into the box.,choice2,the box is not a car.
7356,choice1: SHE PUT AN EGG INTO THE FRIDGE. choice2: SHE PUT A HEN INTO THE FRIDGE.,choice2,a hen is not an egg.
7356,choice1: Food is needed to stay alive choice2: Soccer is needed to stay alive,choice2,food is needed to stay alive.
7356,choice1: Stonehenge is in England choice2: Stonehenge is in Poland,choice2,stonehenge is in poland.
7356,choice1: glue is sticky choice2: glue is incohesive,choice2,glue is incohesive.
7356,choice1: She put an outfit in the drawer. choice2: She put a horse in the drawer.,choice2,horse is not a thing.
7356,choice1: the girl on the phone is annoying choice2: the phone is annoying,choice2,the girl is on the phone.
7356,choice1: Man eats animals meat to survive choice2: Man have to eat meat to live,choice2,animals do not eat meat.
7356,choice1: a knob is used for opening a door choice2: a book is used for opening a door,choice2,a knob is not a doorknocker.
7356,"choice1: When driving, you should always stop at a stop sign. choice2: When diving, you should always stop at a stop sign.",choice2,when diving you should stop at a stop sign.
7356,choice1: a man is driving a car choice2: a baby is driving a car,choice2,a baby is driving a car.
7356,choice1: You can replace your intake of food with cheese-wiz and survive for three months choice2: You can replace your intake of water with cheese-wiz and survive for three months,choice2,cheese-wiz is made from water.
7356,choice1: My friend drank the milk from the glass. choice2: My friend drank milk from the sea.,choice2,milk from the sea is not drinkable.
7356,choice1: slinky rolls downstairs choice2: slinky is used for coffins,choice2,slinky is used for coffins.
7356,choice1: The shark ate the fish. choice2: The shark ate the broccoli.,choice2,the shark ate broccoli.
7356,"choice1: A tomato is a fruit, but people call it a vegetable choice2: A tomato is a fruit, but people call it an animal",choice2,fruit is not an animal.
7356,choice1: We saw the cows when we went to the farm. choice2: We saw the skyscrapers when we went to the farm.,choice2,skyscrapers are not cows.
7356,choice1: The man got into a blue car choice2: The blue man got into the car,choice2,the blue car is not a blue car.
7356,choice1: I'll plant a tree in my backyard choice2: I will plant a big tree in my room,choice2,a tree is not a room.
7356,choice1: coffee takes sleep choice2: coffee depresses people,choice2,coffee takes sleep
7356,choice1: He ran three miles today. choice2: He ran eight hundred miles today,choice2,a person can run eight hundred miles in one day.
7356,choice1: You must pay to use a toll road. choice2: You can be free to use a toll road.,choice2,you must pay to use a toll road.
7356,choice1: Many politicians are lawyers choice2: all politicians are lawyers,choice2,lawyers are not people.
7356,choice1: the athlete kicked the ball choice2: the ball kicked the athlete,choice2,the athlete kicked the ball.
