seed,input,predicted_label,predicted_explanation
6924,What country has with the capital of Amsterdam has a Fortis bank?,netherlands,netherlands has a fortis bank.
6924,What could a gentleman be wearing?,suit,suit is a garment that a man can wear. suit is a garment that a man can wear to suit.
6924,What prevents someone from getting sleep at night?,restlessness,restlessness is a state of mind. restlessness is a state of mind. restlessness is a state of mind. restlessness is a state of mind. restlessness is a state of mind. restlessness is a state of mind. restlessness is a state of mind. restlessness is a state of mind. restlessness is a state of mind. restlessness is a state of mind. restlessness is a state
6924,"The old man had a bad back, what did doing housework do to him?",pain and suffering,housework is a physical activity.
6924,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably.  She continued to do what?",gain weight,"she wanted to lose weight, but she failed miserably. she continued to gain weight"
6924,"If someone mean wanted to insult somebody by calling them a fruit, where is probably not the smartest place to do it?",gay bar,gay bars are not the smartest places to insult people.
6924,Where do you buy potato chips?,supermarket,potato chips are a snack food.
6924,"They mocked their friend for being timid, but it kept her out of the trouble they got into by being what?",reckless,reckless means reckless. reckless means reckless. reckless means reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless is reckless. reckless is reckless is reckless is reckless is reckless is reckless is reckless
6924,Sammy wanted to go to where the people were.  Where might he go?,populated areas,sammy wanted to go to where the people were. populated areas are areas where people live. populated areas are areas where people live. populated areas are areas where people live. populated areas are areas where people live. populated areas are areas where people live. populated areas are areas where people live. populated areas are areas where people live. populated areas are areas where people live. populated areas are areas where people live.
6924,If you want to remember an event what should you do at it?,take pictures,taking pictures is important to remember an event. if you want to remember an event you should take pictures at it.
6924,"The bookshop only sold specialty items, so where should someone go for popular books?",department store,department store sells popular books.
6924,While in a zoological park where would you find a bald eagle?,aviary,
6924,"If you buying a potato, carrots, strawberries and bananas, how would you carry them home?",shopping bags,shopping bags are used to carry goods.
6924,He was very critical of the execution of his team while doing what with the opponents?,praising,he was very critical of the execution of his team while doing what with the opponents.
6924,A weasel has a thin body and short legs to easier burrow after prey in a what?,rabbit warren,weasels have thin body and short legs to easier burrow after prey in a rabbit warren.
6924,"The shark actually counted as evidence, so where did the legal team bring it?",court room,shark count as evidence. so the legal team brought it to court room.
6924,If you're reading a good book what has the author done to you?,entertained,
6924,"If there is a pond with trees around it, where it it likely located?",forest,forest is a type of vegetation that is found in forests.
6924,"The man  tried to break the glass in order to make his escape in time, but he could not.  The person in the cat, trying to kill him, did what?",accelerate,
6924,Where can you find millions of apartment?,michigan,michigan is a city in the united states. so if you are in michigan you can find millions of apartment.
6924,Why might a person decide to start jogging?,lose weight,jogging helps to lose weight. jogging helps to lose weight.
6924,"The man was eating lunch, but rushed when he looked at his watch, why did he rush?",late for work,he was hungry.
6924,Joe stood in the balcony and watched the Mardi Gras parade go by.  Where is he most likely to be?,new orleans,new orleans is a city. new orleans is a city. new orleans is a city. new orleans is a city. new orleans is a city. new orleans is a city. new orleans is a city. new orleans is a city. new orleans is a city. new orleans is a city. new orleans
6924,The water in clouds turn in to what when it gets cold?,snowflake,snowflake is a snowflake.
6924,Noise takes the form of static in a radio what?,transmission,
6924,"The steak house was superb, everybody enjoyed their steaks and particularly the side of corn that made which state famous?",nebraska,
6924,what do living things do to continue the species?,procreate,procreate means living things procreate to continue the species. procreate means living things procreate to continue the species.
6924,"They're living conditions put restrictions on their pet ownership, they only had a small dog because they lived where?",small apartment,living conditions put restrictions on pet ownership.
6924,Which way is the pacific ocean from Nevada?,west,
6924,"To avoid tripping while moving through your home, where should you have a light source?",hallway,hallway is the darkest part of your home.
6924,Where would you find a sloth that is not afraid of being hunted?,nature preserve,sloths are not afraid of being hunted.
6924,"When someone is deeply involved while they watch a film, the film must be very?",interesting,"when someone is deeply involved while watching a film, the film must be very interesting."
6924,"John joined the army because he wanted to see the world.  When the fighting started, he only saw what sort of things?",battlefield,
6924,What is generally stored in a container can?,liquid,
6924,What does your body do when walking?,move,walking is a movement of your body. walking is a movement of your body. walking is a movement of your body. walking is a movement of your body. walking is a movement of your body. walking is a movement of your body. walking is a movement of your body. walking is a movement of your body. walking is a movement of your body. walking is a movement of your body. walking is a movement of your
6924,"A person takes a seat to watch a movie, where is he?",in cinema,cinema is a place where people sit to watch movies.
6924,Where is a human likely to be when entering a condo?,residential area,residential area is where people live.
6924,"Family is always the best for devotion, but it is also nice if a person has what?",loyal friends,friends are the ones who help you in your life.
6924,"The rubber stamp was the shape of a state, it also had a race car in it to recognize the racing heritage of where?",indiana,indiana is a racing state.
6924,What is the goal of working hard to achieve something?,accomplishment,accomplishment is the result of working hard.
6924,"Billy didn't know what to do.  He had just bought a huge ficus, but he has no where to put it.  It was just too gid for his house.  Right now, the ficus waited outside in something. What is the ficus in?",large pot,
6924,A person achieved success and was what by his peers?,congratulated,
6924,"Helium, magnesium, and sulfur are likely to be found where in a school?",chemistry lab,chemistry lab is a place where students can learn about chemistry. chemistry lab is a place where students can learn about chemistry.
6924,What country would you not find a marmoset in the continent south of North America?,venezuela,marmosets are found in venezuela.
6924,The Coast Guard is a police force that often does what?,board vessels,
6924,Mold on what will lead to a smelly room?,carpet,carpet is a carpet. carpet is a carpet. carpet is a carpet. carpet is a carpet. carpet is a carpet. carpet is a carpet. carpet is a carpet. carpet is a carpet. carpet is a carpet. carpet is a carpet. carpet is a carpet. carpet is a carpet. carpet is a carpet. carpet is a carpet. carpet is a carpet. carpet is a carpet. carpet
6924,What does a police officer in their sixities?,retire,
6924,Surprising an angry person could lead to what?,fight,fighting is a form of warfare.
6924,Sally checked her undersink and oversink cabinets to see where they were make.  Where might they have been made?,mexico,mexico is a country where cabinets are made. mexico is a country where cabinets are made. mexico is a country where cabinets are made. mexico is a country where cabinets are made. mexico is a country where cabinets are made. mexico is a country where cabinets are made. mexico is a country where cabinets are made.
6924,"He was on his first long haul and had gotten lost, he made sure to buy a map when he came across a what to stop at?",truck stop,he was on his first long haul and had gotten lost.
6924,Where is someone likely to run into a wall when trying to leave?,labyrinth,labyrinth is a path that leads to a place where people can run into a wall when trying to leave.
6924,Where are  you likely to find a hamburger?,fast food restaurant,fast food restaurant is a fast food restaurant. fast food restaurant is a fast food restaurant. fast food restaurant is a fast food restaurant. fast food restaurant is a fast food restaurant. fast food restaurant is a fast food restaurant. fast food restaurant is a fast food restaurant. fast food restaurant is a fast food restaurant. fast food restaurant is a fast food restaurant. fast food restaurant is a fast food restaurant. fast food restaurant is
6924,Where can you watch information on lizards?,documentary,
6924,Jim stopped talking phone calls because he didn't want to talk with his family. It was too painful and he felt too much what?,regret,he didn't want to talk to his family. regret is when you feel too much regret. regret is when you feel too much regret. regret is when you feel regret. regret is when you feel regret. regret is when you feel regret. regret is when you feel regret. regret is when you feel regret. regret is when you feel regret. regret is when you feel regret. regret is when you feel regret. regret is when you feel regret. regret is when you
6924,A builder looking for wood to build a new home is likely to visit what location?,lumberyard,lumberyard is a place where wood is harvested for building new homes.
6924,"The woman was worried about environmental impact, what did she fret over while attempting to wash clothes?",use water,water is used for washing clothes.
6924,Where would a cat be digging for a mouse?,compost pile,a cat digs for a mouse in a compost pile.
6924,Where could you see a bone?,museum,museum is a place where you can see a bone. museum is a place where you can see a bone.
6924,"If I have to pass through a ticket booth to see a concert, where is the concert?",venue,venue is the place where the concert is held.
6924,A town between two mountains is located in a what?,valley,valley is a place where two mountains meet. valley is a place where two mountains meet.
6924,What would you be doing if you are having lunch?,eating,eating is a meal. eating is a meal. eating is a meal. eating is a meal. eating is a meal. eating is a meal. eating is a meal. eating is a meal. eating is a meal. eating is a meal. eating is a meal. eating is a meal. eating is a meal. eating is a meal. eating is a meal. eating is a meal. eating
6924,"Most building are located overground, not?",underground,underground is underground.
6924,What happens to cats every day?,need food,
6924,Where would you put the end of a steel cable if you want to use it as a lightningrod?,ground,
6924,"James thought that analyzing all the data would help him learn more, but it did not.  It only gave him what?",headache,analyzing all the data does not help you learn anything. it only gives you headache.
6924,As the fox ran into the forest it disappeared into the what?,undergrowth,the fox ran into the forest and disappeared into the undergrowth.
6924,"A boy is leaving line because he's tired of listening to the teacher's orders, what might the teacher give?",punishment,if a boy is leaving line
6924,"My house is very dry, with little water in the air. What tool should I use to fix this?",humidifier,"my house is very dry, with little water in the air. i need to fix this."
6924,"John runs a small corner shop.   If you were walking on a sidewalk near it, where would you look for it?",street corner,
6924,It wasn't at first sight but at first kiss when the two began to what with one another?,fall in love,fall in love is when two people begin to kiss one another.
6924,"If someone is fiddling a fiddle at random, what song are they likely to play next?",unpredictable,fiddling is a random act. fiddling is random.
6924,How might people perceive someone they are scared of?,dangerous,people perceive someone they are scared of as dangerous
6924,James needed a new lamp so he went where?,store,james needed a new lamp so he went to store
6924,What is a person's immediate reaction to winning the lottery?,feel lucky,people feel lucky when they win the lottery.
6924,What's another name for cargo?,ship's hold,cargo is a container that contains goods. cargo is a container that contains goods.
6924,You might find a marmoset in a South American protected what?,national park,marmosets are a species of animals that live in protected areas.
6924,Where might I hear and see information on current events?,television,television is a medium where people can hear and see information on current events.
6924,"The farmer knew the potatoes wouldn't grow in the city, so where did he look for a plot?",countryside,the city is a big city and the city is a big city. so the farmer looked for a plot in the countryside.
6924,If you wait until the last minute when buying christmas presents what are you likely to experience?,stress,stress is a negative emotion.
6924,"The art project called for a big wooden rod, so she went where to get one?",hardware store,she needed a big wooden rod for her art project.
6924,"Stopping being married to each other seemed to be the best option, they decided to what?",get divorced,they were lonely and they thought divorce was the best option.
6924,Where could I buy some chocolate?,supermarket,supermarket is a place where people buy chocolate. supermarket is a place where people buy chocolate.
6924,What general area is a monkey found in?,great outdoors,monkeys are found in great outdoors.
6924,Where is a good place to store a ladder?,garage,garage is a good place to store ladders. garage is a good place to store ladders.
6924,Where do people sit outside on bleachers?,sporting event,sporting event is a sporting event. people sit outside on bleachers
6924,"They enjoyed the stories their uncle told, he was the eldest and the closest living connection to the what?",older generation,they were the closest living connection to the older generation.
6924,"If you owned a single heifer, where might you keep her most of the time.",dairy barn,dairy barn is where dairy animals are kept. dairy barn is where dairy animals are kept.
6924,After hitting the bootle all night what would come to me the next day,hangover,after hitting the bootle all night what would come to me the next day after hitting the bootle all night is drunkenness.
6924,Where does a hat go when you wear it?,head,
6924,In order to ensure accuracey when you write a term paper what must you do?,do research,research is the process of gaining knowledge.
6924,Where could you find some plumbing that would not be of use to you if you are thirsty?,oil refineries,oil refineries are a place where there is no water.
6924,James heard thunder while he was putting up the overhead lamps. It hit very close.   James worried that he might be killed while installing what?,lighting,he was worried that he might be killed while installing lighting
6924,"She wasn't just out windows shopping, she was filling up her cart and doing what?",purchasing,
6924,Most lizards achieve locomotion using what?,four legs,lizards use four legs to move.
6924,"Two friends lived in different countries, how did they frequently communicate?",internet cafe,internet cafe is a place where people can communicate.
6924,What is another term for instituting civil action?,protests,protests are actions of people who are not citizens of the country.
6924,Placing a potato where can cause an explosion?,exhaust pipe,a potato can cause an explosion when placed in an exhaust pipe.
6924,When is a garden the most beautiful?,full bloom,
6924,Oil can fix the squeak on the hinges on what that you open or close when you drive to the store?,car door,oil can fix the squeak on the hinges on the car door.
6924,The speaker did what with the new product for the others?,demonstration,
6924,"Even though he was a tourist he went to a fast food restaurant, of all the choices of pizza alone, he still chose a chain where?",new york,he was a tourist and he went to a fast food restaurant
6924,Where would you get a keyboard if you do not have one?,music store,music store is a place where you can get a keyboard.
6924,"If I was watching TV on the couch and the air was stuffy, I might turn the fan on to make the what more comfortable?",living room,"the air is stuffy in the living room. if the air is stuffy in the living room, the fan will blow air out of the room."
6924,What movie would a human watch if they were really nerdy?,star trek,nerds watch movies.
6924,What do people do when they are caught in severe weather and lose their balance while traveling?,experience pain,people lose their balance when they are caught in severe weather and lose their balance while traveling.
6924,What country is arkansas in?,united states,
6924,"He wanted his favorite horse memorialized permanently, so what did he comission?",engraving,
6924,What do they call the trash in Australia?,dustbin,dustbin is a word used in australia. trash is a word used in australia. trash is a word used in australia.
6924,"James is apply for a job that he really wants. He knows that it will be a good fit and he has experience, but he doesn't have all the qualifications that they're asking for, so he's worried about what?",rejection,he doesn't have all the qualifications that they are asking for.
6924,John watches the well dressed people from a catwalk above the stage.  He listens to them speak rehearsed lines while the audience listens.  Where is he/,theatre,
6924,If you know how to read and write you are what?,literate,literate means literate. literate means literate.
6924,You can do what do share your memories of visiting a museum?,take pictures,
6924,"If I see a laptop on a table, where might I be?",internet cafe,internet cafe is a place where people can use their laptops.
6924,What is a front yard generally filled with?,grass,grass is a grassy area. grass is a grassy area.
6924,Where do you have to fan yourself in public watching people run and throw balls?,sports stadium,sports stadium is a place where people play sports.
6924,What is best for a rosebush?,temperate climate,rosebush is a shrub.
6924,Where is a likely place to store unused soap?,cabinet,cabinet is a likely place to store unused soap.
6924,"James was a politician, but he loved the finer things in life and had few scruples. He took things that he shouldn't have.  What might those things have been?",bribe,
6924,Where is an adult collector of toy cars likely to keep them?,own home,adult collectors of toy cars likely to keep them in their own home.
6924,"If I program a computer to think autonomously, what can it theoretically do?",make decisions,
6924,"The teacher was arranging and sorting papers at her desk, needing paper clips she opened up the left what?",drawer,
6924,James was hunted for stabbing someone to death.  He was afraid that he would be forced to serve what?,jail time,he was afraid of jail time.
6924,What does a human wear when surfing?,wet suit,surfing is a sport where people wear wet suit to surf.
7004,"The crass men were talking about what they called a broad, one said he thought she was too what?",skinny,she was too thin.
7004,If friends comment on the condition of your living space what should you do?,clean room,people comment on the condition of living space.
7004,What will you do if you do not want to settle in one place?,wander,wandering is agitating.
7004,John cut his feet on broken glass while walking.  Where might have he been walking?,beach,beach is a place where people walk. john was walking on the beach.
7004,"Babies don't make the same noise adults make when applauding, but they still do what when excited?",clap hands,babies don't make the same noise adults do when applauding. but they still do what when excited.
7004,You'd add pepper and salt to what liquid meal if it's bland?,soup,soup is a liquid meal. soup is a liquid meal. soup is a liquid meal. soup is a liquid meal. soup is a liquid meal. soup is a liquid meal. soup is a liquid meal. soup is a liquid meal. soup is a liquid meal. soup is a liquid meal. soup is a liquid meal. soup is a liquid meal. soup is a liquid meal. soup is a liquid meal
7004,"The child couldn't lift the box of lead, it was what?",very heavy,lead is very heavy. lead is very heavy.
7004,A shelf holding things you eat that need to be kept cold would be inside what?,refrigerator,refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator
7004,Where do you see signs that give direction while moving fast?,freeway,freeway is a freeway. freeway is a freeway. freeway is a freeway. freeway is a freeway. freeway is a freeway. freeway is a freeway. freeway is a freeway. freeway is a freeway. freeway is a freeway. freeway is a freeway. freeway is a freeway. freeway is a freeway.
7004,Sage loved communicating  He liked doing what with his peers?,exchanging ideas,sage loved communicating with his peers
7004,A small dog will be very happy at what gathering of people?,barbeque,dogs are happy at barbeque.
7004,Where goes well beyond the world to other worlds?,galaxy,galaxy is a galaxy that is beyond the world. galaxy is a galaxy that is beyond the world. galaxy is a galaxy that is beyond the world. galaxy is a galaxy that is beyond the world. galaxy is a galaxy that is beyond the world. galaxy is a galaxy that is beyond the world. galaxy is a galaxy that is beyond the world. galaxy is a galaxy that is beyond the world. galaxy is a galaxy that is beyond the
7004,"They launch a surprise attack, this ended the what?",cease fire,cease fire is a weapon used to stop a fire.
7004,A town between two mountains is located in a what?,valley,valley is a place where a town between two mountains is located. valley is a place where a town between two mountains is located. valley is a place where a town between two mountains is located.
7004,"The freeway had no traffic and few buildings, where is it?",countryside,countryside is a place where there is no traffic and few buildings.
7004,"The man has much to do, but was watching tv, what was he doing?",wasting time,he was watching tv.
7004,Sally checked her undersink and oversink cabinets to see where they were make.  Where might they have been made?,mexico,mexico is a country where cabinets are made. mexico is a country where cabinets are made.
7004,Where can you store a book you won't need for a while nearby to fabric items you wear?,closet,closet is a place where you can store fabric items you wear. closet is a place where you can store fabric items you wear. closet is a place where you can store fabric items.
7004,John thought that it was a mistake to pick A.  He meant to choose B put picked A by accident. He was relieved when he learned that A was what?,correct answer,john picked a by accident. he meant to choose b. he meant to choose b. john picked a by accident.
7004,"The parking lot was only full during the day, where was it located?",amusement park,amusement park is located in amusement park. amusement park is located in amusement park.
7004,"The news held a forum on who people would choose, they had a group that was what?",undecided,people are undecided.
7004,James needed to reset after a long day at work.   He turned on the television and found a good show.  What might that help him do?,relax,relaxing means relaxing. relaxation means relaxing. relaxation means relaxing. relaxation means relaxing. relaxation means relaxing. relaxation means relaxing. relaxation means relaxing. relaxation means relaxing. relaxation means relaxing. relaxation means relaxing. relaxation means relaxing. relaxation means relaxing. relaxation means relaxing. relaxation means relaxing. relaxation means relaxing. relaxation means relaxing. relaxation means relaxing. relaxation means relaxing. relaxation means relaxing. relaxation means relaxing. relaxation means relaxing. relaxation means relaxing. relaxation means relaxing. relaxation means relaxing. relaxation
7004,"Stopping being married to each other seemed to be the best option, they decided to what?",get divorced,they were lonely and they thought getting divorced was the best option.
7004,"You think of lower areas when it comes to a valley, but they're usually just a lower spot in a what?",mountainous region,mountainous region is a region where there is a higher point in the mountain. valleys are lower spots in mountainous regions. valleys are lower spots in mountainous regions.
7004,"The man was going fishing instead of work, what is he seeking?",relaxation,he was going fishing instead of work.
7004,"If I see a laptop on a table, where might I be?",internet cafe,internet cafe is a place where people can get information from the internet.
7004,Seeing a shark near Tahiti means you're where?,south pacific,sharks are found in the south pacific. sharks are found in the south pacific.
7004,Where could you find some plumbing that would not be of use to you if you are thirsty?,oil refineries,oil refineries are a place where oil is refined.
7004,If a person strives for happier circumstances in what is it called?,american dream,american dream is a dream where a person strives for happier circumstances. american dream is a dream where a person strives for happier circumstances.
7004,"Many people wanted to leave their country estates for row houses, what did they need to move to?",city,city is the place where people live.
7004,"James was a politician, but he loved the finer things in life and had few scruples. He took things that he shouldn't have.  What might those things have been?",bribe,
7004,"When people are playing a game, what is their motivation to play?",desire to win,
7004,Why did the student raise her hand?,answer question,the student raise her hand
7004,What might a student do if they really hate school and they'd rather get a job?,drop out of school,they hate school.
7004,Where is there likely to be a large volume of text?,library,library is a place where there is likely to be a large volume of text. library is a place where there is likely to be a large volume of text.
7004,"If you wanted to see a gazelle in the wild, which land mass feature would you be looking for?",open plain,gazelle are animals that live on land mass. they are found on land mass. land mass is the land mass that is covered by vegetation.
7004,In order to ensure accuracey when you write a term paper what must you do?,do research,research is a form of writing. it is a form of writing.
7004,Where is a human likely to be when entering a condo?,residential area,residential area is where a human is likely to be when entering a condo.
7004,What could happen to guns if they are hit on the ground?,break,"guns break when they are hit on the ground. if they are hit on the ground, they break."
7004,"The christian Sunday school teacher gave out a punishment, this happened when the students did what to her orders?",disobey,
7004,Driving is the most popular form of personal what?,transportation,transportation is the most popular form of personal what. transportation is the most popular form of personal what. transportation is the most popular form of personal what. transportation is the most popular form of personal what. transportation is the most popular form of personal what. transportation is the most popular form of personal what. transportation is the most popular form of personal what. transportation is the most popular form of personal what. transportation is the most popular form of personal what. transportation is the most popular form of
7004,What sort of life event might draw a large crowd of people together to celebrate?,wedding,wedding is a life event that draws a large crowd to celebrate.
7004,Where would you store potato chips in their home?,pantry,potato chips are stored in pantry. pantry is a place where you store chips.
7004,"It was a long hard day of work, it was now time for sitting down and what?",relaxing,relaxing means relaxing. relaxing means relaxing.
7004,"If I program a computer to think autonomously, what can it theoretically do?",make decisions,
7004,What causes a difficulty in breathing?,asthma attacks,asthma attacks cause difficulty in breathing. asthma attacks are caused by difficulty in breathing. asthma attacks are caused by difficulty in breathing. asthma attacks are caused by difficulty in breathing. asthma attacks are caused by difficulty in breathing. asthma attacks are caused by difficulty in breathing. asthma attacks are caused by difficulty in breathing. asthma attacks are caused by difficulty in breathing. asthma attacks are caused by difficulty in breathing. asthma attacks are caused by difficulty in breathing. asthma attacks are caused by difficulty in breathing
7004,"James is apply for a job that he really wants. He knows that it will be a good fit and he has experience, but he doesn't have all the qualifications that they're asking for, so he's worried about what?",rejection,rejection means that you don't have all the qualifications needed to get the job.
7004,"The lion sensed his competitor was timid, so what attitude did the lion take?",aggressive,lions are aggressive animals.
7004,Where would a cat be digging for a mouse?,compost pile,a cat digs for a mouse in a compost pile.
7004,"If I had a jar which was likely to spoil if left out, where would I want to put it?",refrigerator,refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator is a refrigerator. refrigerator
7004,"If I was watching TV on the couch and the air was stuffy, I might turn the fan on to make the what more comfortable?",living room,"the air is stuffy. if the air is stuffy, it is stuffy."
7004,What form of alcohol is made from grapes?,wine,wine is made from grapes.
7004,"After eating very quickly and jumping up and down, what is likely to occur?",hiccups,hiccups are caused when a person jumps up and down very quickly and jumps up and down very quickly. hiccups occur when a person jumps up and down very quickly and jumps up and down very quickly.
7004,What happens when friends observe something at the same time?,see like,friends observe something at the same time.
7004,After bringing eggs home from the store in what are they held?,egg carton,egg carton is a carton that is held in a henhouse. egg carton is a carton that is held in a henhouse.
7004,What can you get after drinking too much alcohol?,sickness,sickness is caused by drinking too much alcohol.
7004,What type of area would you be entering if dressed in a suit when putting your car in a parking lot?,business district,business district is the area where a business is located. a business is located in a business district.
7004,what is the goal of going jogging?,lose weight,losing weight is the goal of going jogging. jogging is a exercise. jogging is a exercise. jogging is a exercise. jogging is a exercise. jogging is a exercise. jogging is a exercise. jogging is a exercise. jogging is a exercise. jogging is a exercise. jogg
7004,What do people do when they are caught in severe weather and lose their balance while traveling?,experience pain,people lose their balance when they are caught in severe weather and lose their balance while traveling. people lose their balance when traveling
7004,"She said you had to pay extra for her to swallow semen, something you'd only hear from a what?",prostitute,prostitutes are women who are pregnant.
7004,"When people get tired and would like to take a nap, the often go?",lay down,people often go to sleep when they are tired.
7004,"To avoid tripping while moving through your home, where should you have a light source?",hallway,hallway is the darkest part of your home.
7004,Surprising an angry person could lead to what?,fight,fight is a form of warfare. fight is a form of warfare.
7004,What would you be doing if you are having lunch?,eating,eating is a food. eating is a food. eating is a food. eating is a food. eating is a food. eating is a food. eating is a food. eating is a food. eating is a food. eating is a food. eating is a food. eating is a food. eating is a food. eating is a food. eating is a food. eating is a food. eating
7004,"Other than water, sugar is the main ingredient in what?",soda pop,soda pop is made from sugar. soda pop is made from sugar. soda pop is made from sugar. soda pop is made from sugar. soda pop is made from sugar. soda pop is made from sugar. soda pop is made from sugar. soda pop is made from sugar. soda pop is made from sugar. soda pop is made from sugar. soda pop is made from sugar. soda pop is made from sugar. soda pop is made from sugar. soda pop is made from
7004,What country would you not find a marmoset in the continent south of North America?,venezuela,marmosets are found in venezuela. marmosets are found in venezuela.
7004,If you brush your hair while bathing what is a good place to store a round brush?,shower,shower is a place where you can store a round brush.
7004,There's always more than one shopping bag full of food after a trip where?,grocery store,grocery store is a place where people can buy food. grocery stores are places where people can buy food.
7004,In a company a chief oversees what people?,employee,a chief oversees people in a company.
7004,The woman decided to take a penny from the pot.   Before  her a man decided to do what?,give,
7004,What does water do when I submerges clothing?,drenching,water is a liquid. it is a liquid.
7004,Where do you have to fan yourself in public watching people run and throw balls?,sports stadium,sports stadium is a stadium where people play sports. sports stadium is a stadium where people play sports.
7004,Jim was looking for a container cup to put something in.  Where might he have looked?,kitchen cupboard,he was looking for a container cup to put something in. he was looking for a container cup to put something in.
7004,What business has a tower to transmit signals?,radio station,radio station transmit signals. radio station transmit signals.
7004,How could you find out if someone tried committing suicide?,scars,scars are visible when someone commits suicide.
7004,What kind of status is the bald eagle given?,protection,bald eagle is a bird of protection.
7004,If you have cleaned off dust here it may be difficult to do your homework where?,desktop,desktop is a place where you do homework.
7004,"The farmer knew the potatoes wouldn't grow in the city, so where did he look for a plot?",countryside,
7004,What is the opposite of pain?,pleasure,pleasure is opposite of pain. pleasure is opposite of pain. pleasure is opposite of pain.
7004,Where could you see a bone?,museum,vertebrates are vertebrates. vertebrates are vertebrates.
7004,"The vet found malignant tumors on the animals, what is their likely fate?",die of cancer,"cancer is a disease that causes pain. if animals die of cancer, they will suffer pain."
7004,You can do what do share your memories of visiting a museum?,take pictures,you can do take pictures
7004,"A person takes a seat to watch a movie, where is he?",in cinema,cinema is a place where people sit to watch movies. a person sits in cinema
7004,The football field was all ready for Friday night at the local what?,high school,friday night football is a game where the football field is ready for friday night.
7004,Where is the control room that controls a PWR located?,nuclear power plant,nuclear power plant is a nuclear power plant. nuclear power plant is a nuclear power plant. nuclear power plant is a nuclear power plant. nuclear power plant is a nuclear power plant. nuclear power plant is a nuclear power plant. nuclear power plant is a nuclear power plant. nuclear power plant is a nuclear power plant. nuclear power plant is a nuclear power plant. nuclear power plant is a nuclear power plant. nuclear power plant is
7004,Where would a person have a small bookshelf?,bedroom,bedroom is the place where a person has a small bookshelf.
7004,"If a person bought food from a grocery store, what will they do next?",bring home,
7004,"On a rainy day, Bill likes to do creative things.  He loves to taste things.  He tries his hand on a rainy day. What might he do?",make bread,
7004,Female ants don't have wings and can only get around by doing what?,crawl,female ants don't have wings. female ants can only get around by doing crawl.
7004,What can an injury happen to?,living thing,living thing is living thing.
7004,Why did the heavy metal band need electricity at the stadium?,concert,heavy metal band needed electricity
7004,Where would you acquire a wind instrument for you own use?,music store,wind instruments are used for music making.
7004,What is the name of a place where cargo is stored?,ship's hold,ship holds cargo. cargo is cargo that is stored in a ship.
7004,"They wanted to go on a road trip, they picked each highway to take them on their way across where?",united states,"united states is a country. if you travel across the country, you will travel across the country."
7004,"When people are interested in protecting fetuses from abortion, what is a common slogan they campaign with?",choose life,pepsi is gross.
7004,What kind of place could you find a beaver in?,countryside,beavers live in the countryside.
7004,"Dan was living on his own in a big city.   He was okay with his situation, and enjoyed all the fun things to do, but he was still searching for something. What was he searching for?",happiness,happiness is a state of mind. it is a state of mind that is based on feelings.
7004,Mold on what will lead to a smelly room?,carpet,carpet is made of fibers. mold is found in carpet.
7004,"The person was always using mouthwash, why were they doing that?",white teeth,white teeth are white. white teeth are white. white teeth are white. white teeth are white. white teeth are white. white teeth are white. white teeth are white. white teeth are white. white teeth are white. white teeth are white. white teeth are white. white teeth are white. white teeth are white. white teeth are white. white teeth are white. white teeth are white. white teeth are white. white teeth are white. white teeth are white. white
7004,"The teacher told her students to listen, what did she want from them?",pay attention,"the teacher told her students to listen, what she wanted from them was to pay attention."
7004,James needed a new lamp so he went where?,store,james needed a new lamp so he went to store
7004,"He came from old money and had a fortune, but he made new money making shrewd trades where?",stock market,stock market is a place where people can make money. if you are in stock market you can make money.
7004,"Most building are located overground, not?",underground,underground is underground. underground is underground. underground is underground.
7004,"The children saw superman fly overhead, what did they exclaim as a result?",awesome,
7004,What happens to the person that is well known for frequent farting?,social ostracism,people are ostracized
7004,What furniture will you normally find near a side chair?,table,table is a piece of furniture that is usually found near a side chair.
7004,Where is a good place to put a hamburger?,mouth,mouth is the place where a hamburger is put.
7004,If someone suffers from hunger but has nothing in the house what do they have to do?,buy food,if someone suffers from hunger but has nothing in the house they have to do something.
7004,"The old man had a bad back, what did doing housework do to him?",pain and suffering,housework causes pain and suffering.
7004,What type of structure has doorways that are connected to vehicles?,airport,airport has doorways that are connected to vehicles. airport is a structure that has doorways that are connected to vehicles.
